codigo_cliente,rango_morosidad,monto_credito,monto_por_vencer,monto_vencido,intereses,producto_host,dias_mora,gestor,recibe_sueldo_fijo,provincia_cliente,region,sector_general
DNI-4432037,6 - 15 DIAS,3000.0,1887.71,0.0,32.79,MICROFINANZAS,10,DIGITAL,NO,IMBABURA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-8656437,31 - 60 DIAS,38312.0,0.0,565.75,443.35,PRECISO,35,RED COMERCIAL,NO,PICHINCHA,SIERRA,AGROPECUARIO
DNI-2390735,16 - 30 DIAS,7000.0,5796.01,0.0,185.67,MICROFINANZAS,19,DIGITAL,NO,COTOPAXI,SIERRA,COMERCIO
DNI-7974349,6 - 15 DIAS,13500.0,0.0,207.09,271.21,MICROFINANZAS,15,RED COMERCIAL,NO,GUAYAS,COSTA,COMERCIO
DNI-3809831,16 - 30 DIAS,10500.0,0.0,130.06,415.54,MICROFINANZAS,26,DIGITAL,NO,LOJA,SIERRA,COMERCIO
DNI-5491177,31 - 60 DIAS,49178.4,4377.84,0.0,195.74,HABITAR,32,DIGITAL,SÍ,PICHINCHA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-4869775,6 - 15 DIAS,5000.0,0.0,45.14,77.18,MICROFINANZAS,14,DIGITAL,SÍ,MANABI,COSTA,COMERCIO
DNI-944941,16 - 30 DIAS,10000.0,0.0,218.75,364.74,MICROFINANZAS,24,DIGITAL,NO,IMBABURA,SIERRA,SERVICIOS
DNI-6076886,31 - 60 DIAS,6000.0,4300.55,0.0,125.87,MICROFINANZAS,60,DIGITAL,SÍ,CARCHI,SIERRA,AGROPECUARIO
DNI-7272233,6 - 15 DIAS,3000.0,0.0,7.47,28.89,PRECISO,12,DIGITAL,SÍ,GUAYAS,COSTA,TECNOLOGÍA Y TELECOMUNICACIONES
DNI-3363272,16 - 30 DIAS,85000.0,65452.92,0.0,1010.35,PRODUCTO MUJER,24,RED COMERCIAL,NO,GUAYAS,COSTA,TRANSPORTE Y LOGÍSTICA
DNI-7304137,16 - 30 DIAS,10000.0,0.0,120.82,124.18,MICROFINANZAS,17,RED COMERCIAL,SÍ,GUAYAS,COSTA,SERVICIOS
DNI-4243115,16 - 30 DIAS,3000.0,1076.07,0.0,14.52,MICROFINANZAS,16,RED COMERCIAL,SÍ,SANTA ELENA,COSTA,INDUSTRIA
DNI-7965981,6 - 15 DIAS,40000.0,33542.11,0.0,296.37,PRODUCTIVO,12,DIGITAL,SÍ,AZUAY,SIERRA,INDUSTRIA / MANUFACTURA
DNI-7555432,31 - 60 DIAS,6000.0,4096.47,0.0,56.97,MICROFINANZAS,31,DIGITAL,NO,SANTO DOMINGO DE LOS TSACHILAS,COSTA,SERVICIOS
DNI-3713082,16 - 30 DIAS,23060.0,0.0,249.36,402.59,PRECISO,25,RED COMERCIAL,NO,TUNGURAHUA,SIERRA,EDUCACIÓN Y SALUD
DNI-2186324,16 - 30 DIAS,11300.0,0.0,216.89,293.54,MICROFINANZAS,25,DIGITAL,SÍ,CHIMBORAZO,SIERRA,AGROPECUARIO
DNI-7635283,6 - 15 DIAS,10000.0,8692.76,0.0,247.58,MICROFINANZAS,10,DIGITAL,NO,GALAPAGOS,GALAPAGOS,SERVICIOS
DNI-6685963,16 - 30 DIAS,2000.0,0.0,72.95,70.1,MICROFINANZAS,20,RED COMERCIAL,SÍ,IMBABURA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-8385014,16 - 30 DIAS,34075.0,0.0,7.94,553.62,PRECISO,22,DIGITAL,SÍ,PICHINCHA,SIERRA,CONSTRUCCIÓN
DNI-6788738,16 - 30 DIAS,4016.0,2584.11,0.0,32.1,PRECISO,16,DIGITAL,NO,BOLIVAR,SIERRA,COMERCIO
DNI-9864644,31 - 60 DIAS,11000.0,7016.07,0.0,112.53,MICROFINANZAS,32,DIGITAL,SÍ,AZUAY,SIERRA,AGROPECUARIO
DNI-89878,6 - 15 DIAS,10000.0,7409.53,0.0,227.87,MICROFINANZAS,12,DIGITAL,NO,PASTAZA,AMAZONIA,INDUSTRIA
DNI-4800055,16 - 30 DIAS,5350.0,2575.18,0.0,35.94,PRECISO,18,DIGITAL,SÍ,PICHINCHA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-3782372,16 - 30 DIAS,10000.0,0.0,176.82,204.0,PRECISO,25,RED COMERCIAL,NO,PICHINCHA,SIERRA,CONSTRUCCIÓN
DNI-3652908,16 - 30 DIAS,25000.0,0.0,252.97,267.6,PRECISO,20,DIGITAL,NO,PICHINCHA,SIERRA,SECTOR PÚBLICO
DNI-3635147,6 - 15 DIAS,15000.0,0.0,185.53,156.51,MICROFINANZAS,12,RED COMERCIAL,NO,GUAYAS,COSTA,COMERCIO
DNI-9140312,31 - 60 DIAS,10000.0,7079.19,0.0,97.23,MICROFINANZAS,40,RED COMERCIAL,SÍ,IMBABURA,SIERRA,COMERCIO
DNI-7617695,16 - 30 DIAS,11380.0,6911.32,0.0,88.22,PRECISO,20,DIGITAL,NO,ORELLANA,AMAZONIA,SECTOR PÚBLICO
DNI-8788239,31 - 60 DIAS,80000.0,58860.71,0.0,542.29,PRODUCTO MUJER,50,DIGITAL,SÍ,AZUAY,SIERRA,SERVICIOS
DNI-4778830,6 - 15 DIAS,5000.0,3508.01,0.0,49.22,MICROFINANZAS,10,RED COMERCIAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-9093595,6 - 15 DIAS,6000.0,2629.29,0.0,40.72,MICROFINANZAS,15,RED COMERCIAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-2374864,16 - 30 DIAS,5000.0,0.0,127.6,146.82,MICROFINANZAS,30,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-1381310,6 - 15 DIAS,5000.0,0.0,149.44,95.79,MICROFINANZAS,12,DIGITAL,NO,SANTO DOMINGO DE LOS TSACHILAS,COSTA,INDUSTRIA / MANUFACTURA
DNI-2364454,6 - 15 DIAS,25000.0,0.0,673.24,95.8,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,EDUCACIÓN Y SALUD
DNI-2644567,16 - 30 DIAS,5924.0,0.0,64.28,136.47,PRECISO,21,DIGITAL,NO,LOS RIOS,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-2194653,31 - 60 DIAS,6500.0,0.0,53.8,271.74,MICROFINANZAS,45,DIGITAL,NO,CHIMBORAZO,SIERRA,AGROPECUARIO
DNI-2056224,6 - 15 DIAS,4600.0,3646.67,0.0,50.28,MICROFINANZAS,10,RED COMERCIAL,SÍ,LOS RIOS,COSTA,SERVICIOS
DNI-4279744,6 - 15 DIAS,20000.0,14214.11,0.0,416.24,MICROFINANZAS,12,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-1799954,16 - 30 DIAS,17518.0,14805.14,0.0,261.71,PRECISO,29,RED COMERCIAL,NO,GUAYAS,COSTA,SECTOR PÚBLICO
DNI-7933401,31 - 60 DIAS,14135.0,0.0,231.18,286.05,PRECISO,40,DIGITAL,SÍ,CHIMBORAZO,SIERRA,COMERCIO
DNI-7996679,6 - 15 DIAS,8310.0,0.0,124.23,218.74,PRECISO,12,DIGITAL,NO,GUAYAS,COSTA,COMERCIO
DNI-7303188,16 - 30 DIAS,2000.0,1735.11,0.0,24.59,PRECISO,25,RED COMERCIAL,SÍ,NAPO,AMAZONIA,COMERCIO
DNI-9296382,6 - 15 DIAS,9561.0,0.0,226.65,120.63,PRECISO,11,DIGITAL,NO,CHIMBORAZO,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-7899635,31 - 60 DIAS,5939.0,4287.39,0.0,105.89,PRECISO,51,RED COMERCIAL,SÍ,CHIMBORAZO,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-1932330,6 - 15 DIAS,3600.0,0.0,71.12,38.58,PRECISO,13,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-8802895,6 - 15 DIAS,3913.0,0.0,19.94,187.59,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,AGROPECUARIO
DNI-1523597,6 - 15 DIAS,5810.0,3804.86,0.0,99.24,PRECISO,13,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-5769117,31 - 60 DIAS,7000.0,5312.46,0.0,117.95,PRECISO,55,DIGITAL,NO,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-3226168,16 - 30 DIAS,29460.0,25420.84,0.0,614.73,PRECISO,17,DIGITAL,NO,CHIMBORAZO,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-937252,31 - 60 DIAS,24323.48,3268.79,0.0,58.93,AUTOS,45,DIGITAL,SÍ,EL ORO,COSTA,AGROPECUARIO
DNI-1165411,16 - 30 DIAS,50000.0,0.0,1093.05,908.11,PRODUCTIVO,16,DIGITAL,NO,EL ORO,COSTA,AGROPECUARIO
DNI-4397741,31 - 60 DIAS,5000.0,0.0,88.58,38.18,PRECISO,40,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-7583221,31 - 60 DIAS,21000.0,0.0,490.63,567.28,PRECISO,35,DIGITAL,SÍ,MANABI,COSTA,COMERCIO
DNI-8742468,6 - 15 DIAS,1407.0,1041.03,0.0,28.47,PRECISO,13,RED COMERCIAL,SÍ,ZAMORA CHINCHIPE,AMAZONIA,SIN ACTIVIDAD ECONÓMICA
DNI-9328294,6 - 15 DIAS,11094.0,7948.09,0.0,87.78,PRECISO,12,DIGITAL,NO,EL ORO,COSTA,COMERCIO
DNI-4894803,16 - 30 DIAS,5724.0,0.0,70.39,62.32,PRECISO,21,DIGITAL,NO,EL ORO,COSTA,AGROPECUARIO
DNI-9714598,16 - 30 DIAS,7000.0,0.0,101.01,150.1,PRECISO,25,RED COMERCIAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-3116569,6 - 15 DIAS,6050.0,0.0,109.56,129.37,PRECISO,12,DIGITAL,NO,LOJA,SIERRA,CONSTRUCCIÓN
DNI-5643880,16 - 30 DIAS,10000.0,7717.52,0.0,197.56,PRECISO,23,DIGITAL,NO,LOJA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-2848255,6 - 15 DIAS,3622.0,2199.6,0.0,53.42,PRECISO,15,DIGITAL,NO,LOJA,SIERRA,COMERCIO
DNI-8422064,16 - 30 DIAS,8109.0,0.0,123.09,201.17,PRECISO,30,RED COMERCIAL,NO,GUAYAS,COSTA,SERVICIOS
DNI-7925749,16 - 30 DIAS,20000.0,0.0,460.07,262.2,PRECISO,23,DIGITAL,NO,SUCUMBIOS,AMAZONIA,MINERÍA Y EXTRACCIÓN
DNI-247596,16 - 30 DIAS,3777.0,2747.8,0.0,65.66,PRECISO,18,RED COMERCIAL,NO,EL ORO,COSTA,SERVICIOS
DNI-5084477,16 - 30 DIAS,15100.0,0.0,312.17,122.47,PRECISO,26,RED COMERCIAL,NO,LOJA,SIERRA,AGROPECUARIO
DNI-141273,6 - 15 DIAS,10000.0,8775.97,0.0,87.06,PRECISO,15,RED COMERCIAL,SÍ,AZUAY,SIERRA,SERVICIOS
DNI-8423414,6 - 15 DIAS,7037.0,0.0,98.71,145.36,PRECISO,12,DIGITAL,SÍ,GUAYAS,COSTA,TECNOLOGÍA Y TELECOMUNICACIONES
DNI-2080799,16 - 30 DIAS,7158.0,5619.41,0.0,142.38,PRECISO,27,DIGITAL,SÍ,MANABI,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-3118093,6 - 15 DIAS,1500.0,0.0,53.82,40.06,PRECISO,12,DIGITAL,NO,GUAYAS,COSTA,AGROPECUARIO
DNI-8753039,31 - 60 DIAS,5557.0,0.0,73.05,54.1,PRECISO,55,DIGITAL,SÍ,LOS RIOS,COSTA,AGROPECUARIO
DNI-2355375,16 - 30 DIAS,8510.0,7626.18,0.0,195.75,PRECISO,23,DIGITAL,NO,SANTO DOMINGO DE LOS TSACHILAS,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-7840388,16 - 30 DIAS,5327.0,0.0,45.45,173.92,PRECISO,30,DIGITAL,NO,GUAYAS,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-3133319,16 - 30 DIAS,8865.0,7429.64,0.0,186.5,PRECISO,30,DIGITAL,SÍ,GUAYAS,COSTA,SERVICIOS
DNI-247170,16 - 30 DIAS,8991.0,2206.52,0.0,43.62,PRECISO,25,DIGITAL,NO,GUAYAS,COSTA,SERVICIOS
DNI-6655709,6 - 15 DIAS,2466.0,0.0,33.18,56.67,PRECISO,10,DIGITAL,NO,GUAYAS,COSTA,SERVICIOS
DNI-8050503,16 - 30 DIAS,2900.0,2682.97,0.0,61.79,PRECISO,24,DIGITAL,NO,GUAYAS,COSTA,SERVICIOS
DNI-9721802,31 - 60 DIAS,10188.06,3249.87,0.0,54.3,AUTOS,46,DIGITAL,SÍ,GUAYAS,COSTA,COMERCIO
DNI-900099,6 - 15 DIAS,5294.0,4886.21,0.0,124.97,PRECISO,15,DIGITAL,NO,GUAYAS,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-4049335,31 - 60 DIAS,15000.0,0.0,368.98,135.11,PRODUCTO MUJER,37,DIGITAL,NO,GUAYAS,COSTA,SERVICIOS
DNI-5450358,6 - 15 DIAS,13000.0,0.0,397.02,128.77,PRODUCTO MUJER,13,DIGITAL,SÍ,GUAYAS,COSTA,SERVICIOS
DNI-2655416,16 - 30 DIAS,3419.0,2944.27,0.0,28.78,PRECISO,30,DIGITAL,NO,GUAYAS,COSTA,SERVICIOS
DNI-6283458,6 - 15 DIAS,9000.0,3445.26,0.0,85.0,PRECISO,10,RED COMERCIAL,NO,GUAYAS,COSTA,CONSTRUCCIÓN
DNI-726420,31 - 60 DIAS,15065.33,0.0,196.55,195.37,AUTOS,43,DIGITAL,NO,MANABI,COSTA,SERVICIOS
DNI-5634258,31 - 60 DIAS,15000.0,11363.33,0.0,267.59,PRECISO,33,DIGITAL,SÍ,SANTA ELENA,COSTA,EDUCACIÓN Y SALUD
DNI-8270332,31 - 60 DIAS,1441.0,0.0,1.03,20.1,PRECISO,39,DIGITAL,SÍ,MANABI,COSTA,SERVICIOS
DNI-2462022,16 - 30 DIAS,7157.0,5219.24,0.0,122.88,PRECISO,20,RED COMERCIAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-6781270,16 - 30 DIAS,4600.0,0.0,98.1,75.6,PRECISO,30,DIGITAL,SÍ,MANABI,COSTA,COMERCIO
DNI-9186315,16 - 30 DIAS,10988.0,2807.23,0.0,103.19,PRECISO,26,DIGITAL,SÍ,PICHINCHA,SIERRA,TRANSPORTE Y LOGÍSTICA
DNI-1231976,31 - 60 DIAS,4094.0,0.0,87.3,73.37,PRECISO,37,RED COMERCIAL,NO,LOS RIOS,COSTA,COMERCIO
DNI-3777865,16 - 30 DIAS,11453.0,0.0,88.31,369.75,PRECISO,20,DIGITAL,SÍ,MANABI,COSTA,SERVICIOS
DNI-236580,6 - 15 DIAS,9900.0,0.0,269.99,196.87,PRODUCTO MUJER,13,RED COMERCIAL,NO,MANABI,COSTA,EDUCACIÓN Y SALUD
DNI-6861911,31 - 60 DIAS,10000.0,0.0,161.09,225.34,PRECISO,56,DIGITAL,SÍ,GUAYAS,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-5016546,6 - 15 DIAS,6729.0,0.0,145.72,102.24,PRECISO,12,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,TRANSPORTE Y LOGÍSTICA
DNI-5042940,31 - 60 DIAS,7100.0,5760.46,0.0,135.94,PRECISO,34,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-1727821,16 - 30 DIAS,4018.0,3843.66,0.0,93.81,PRECISO,23,DIGITAL,SÍ,EL ORO,COSTA,MINERÍA Y EXTRACCIÓN
DNI-3876091,31 - 60 DIAS,6910.0,0.0,65.44,108.1,PRECISO,35,DIGITAL,SÍ,GUAYAS,COSTA,SERVICIOS
DNI-5939220,31 - 60 DIAS,9669.0,0.0,222.42,128.23,PRECISO,35,DIGITAL,SÍ,GUAYAS,COSTA,SIN ACTIVIDAD ECONÓMICA
DNI-8618008,31 - 60 DIAS,14000.0,8103.92,0.0,89.89,PRECISO,32,DIGITAL,SÍ,GUAYAS,COSTA,EDUCACIÓN Y SALUD
DNI-5671045,6 - 15 DIAS,5000.0,0.0,67.28,116.25,PRECISO,15,RED COMERCIAL,NO,GUAYAS,COSTA,COMERCIO
DNI-532646,31 - 60 DIAS,6590.0,0.0,119.34,145.47,PRECISO,60,DIGITAL,SÍ,GUAYAS,COSTA,SERVICIOS
DNI-9930084,16 - 30 DIAS,21300.0,0.0,384.1,450.22,PRECISO,29,DIGITAL,NO,GUAYAS,COSTA,SERVICIOS
DNI-7382254,31 - 60 DIAS,9500.0,0.0,21.99,148.99,PRECISO,34,DIGITAL,SÍ,SANTA ELENA,COSTA,COMERCIO
DNI-32215,31 - 60 DIAS,3739.0,0.0,64.73,101.09,PRECISO,35,RED COMERCIAL,SÍ,LOS RIOS,COSTA,EDUCACIÓN Y SALUD
DNI-8143441,6 - 15 DIAS,2678.0,1285.5,0.0,34.54,PRECISO,12,DIGITAL,NO,LOS RIOS,COSTA,SERVICIOS
DNI-5416401,16 - 30 DIAS,2700.0,0.0,46.78,62.58,PRECISO,24,DIGITAL,NO,LOS RIOS,COSTA,SERVICIOS
DNI-4297983,6 - 15 DIAS,3136.0,0.0,66.89,46.82,PRECISO,12,DIGITAL,NO,LOS RIOS,COSTA,AGROPECUARIO
DNI-1921435,6 - 15 DIAS,4607.0,2555.88,0.0,65.96,PRECISO,11,DIGITAL,SÍ,LOS RIOS,COSTA,COMERCIO
DNI-5244819,31 - 60 DIAS,5000.0,0.0,189.71,150.25,PRECISO,52,DIGITAL,SÍ,LOS RIOS,COSTA,EDUCACIÓN Y SALUD
DNI-4627926,6 - 15 DIAS,15791.0,11962.56,0.0,308.83,PRECISO,11,DIGITAL,SÍ,IMBABURA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-4676229,16 - 30 DIAS,2500.0,1888.44,0.0,43.91,PRECISO,25,DIGITAL,SÍ,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-5784651,16 - 30 DIAS,4774.0,2973.96,0.0,73.08,PRECISO,18,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-7054742,31 - 60 DIAS,8500.0,0.0,359.14,125.23,PRECISO,57,DIGITAL,NO,IMBABURA,SIERRA,COMERCIO
DNI-337797,31 - 60 DIAS,4651.0,0.0,58.09,131.55,PRECISO,42,DIGITAL,SÍ,PICHINCHA,SIERRA,AGROPECUARIO
DNI-8486985,16 - 30 DIAS,2298.0,0.0,40.43,68.33,PRECISO,18,DIGITAL,SÍ,IMBABURA,SIERRA,SECTOR PÚBLICO
DNI-5015207,6 - 15 DIAS,5285.0,0.0,100.13,108.53,PRECISO,12,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-3715605,31 - 60 DIAS,1400.0,0.0,12.16,41.85,PRECISO,35,DIGITAL,SÍ,IMBABURA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-8661240,31 - 60 DIAS,3534.0,0.0,71.61,60.89,PRECISO,60,DIGITAL,NO,IMBABURA,SIERRA,COMERCIO
DNI-7626017,6 - 15 DIAS,25177.91,0.0,411.32,203.96,AUTOS,12,DIGITAL,NO,IMBABURA,SIERRA,COMERCIO
DNI-8457482,31 - 60 DIAS,14000.0,0.0,188.38,344.71,PRECISO,33,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-9045420,31 - 60 DIAS,7362.0,4700.08,0.0,117.04,PRECISO,55,DIGITAL,SÍ,PICHINCHA,SIERRA,AGROPECUARIO
DNI-6451417,31 - 60 DIAS,2000.0,1557.26,0.0,53.04,PRECISO,35,DIGITAL,NO,IMBABURA,SIERRA,SERVICIOS
DNI-3325955,6 - 15 DIAS,1303.0,0.0,12.23,47.73,PRECISO,12,DIGITAL,SÍ,IMBABURA,SIERRA,SECTOR FINANCIERO
DNI-3520083,31 - 60 DIAS,15000.0,14185.78,0.0,338.78,PRECISO,36,DIGITAL,NO,IMBABURA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-4075173,31 - 60 DIAS,7895.0,5404.3,0.0,116.76,PRECISO,31,DIGITAL,NO,IMBABURA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-3050758,16 - 30 DIAS,5328.0,4036.21,0.0,101.1,PRECISO,27,DIGITAL,NO,IMBABURA,SIERRA,SERVICIOS
DNI-8774237,6 - 15 DIAS,12000.0,4691.27,0.0,114.62,PRECISO,12,DIGITAL,SÍ,IMBABURA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-6676707,6 - 15 DIAS,6082.0,5326.89,0.0,141.33,PRECISO,12,DIGITAL,SÍ,LOJA,SIERRA,AGROPECUARIO
DNI-887432,31 - 60 DIAS,8000.0,0.0,102.1,558.23,PRECISO,42,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-7985793,16 - 30 DIAS,2625.0,0.0,34.28,73.6,PRECISO,25,DIGITAL,SÍ,PICHINCHA,SIERRA,CONSTRUCCIÓN
DNI-4849019,6 - 15 DIAS,1440.0,0.0,22.28,36.81,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,AGROPECUARIO
DNI-720788,6 - 15 DIAS,2000.0,1486.6,0.0,34.92,PRECISO,15,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-6002722,6 - 15 DIAS,24301.0,0.0,322.15,546.39,PRECISO,12,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-1434825,31 - 60 DIAS,3000.0,0.0,131.68,30.51,PRECISO,43,DIGITAL,NO,PICHINCHA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-3328386,16 - 30 DIAS,12916.0,0.0,205.03,233.69,PRECISO,24,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-9659522,16 - 30 DIAS,8893.0,7063.34,0.0,152.0,PRECISO,24,DIGITAL,SÍ,PICHINCHA,SIERRA,SECTOR FINANCIERO
DNI-4315773,16 - 30 DIAS,15892.0,0.0,146.71,467.25,PRECISO,16,DIGITAL,SÍ,TUNGURAHUA,SIERRA,COMERCIO
DNI-1434589,6 - 15 DIAS,3947.0,0.0,34.27,153.95,PRECISO,13,DIGITAL,SÍ,PICHINCHA,SIERRA,INDUSTRIA
DNI-5398219,31 - 60 DIAS,5500.0,3553.34,0.0,93.42,PRECISO,60,RED COMERCIAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-9300103,6 - 15 DIAS,22865.0,0.0,321.96,557.29,PRECISO,13,DIGITAL,SÍ,TUNGURAHUA,SIERRA,EDUCACIÓN Y SALUD
DNI-451743,6 - 15 DIAS,10000.0,0.0,186.61,254.86,PRECISO,12,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-876141,31 - 60 DIAS,20000.0,0.0,32.42,408.24,PRECISO,45,DIGITAL,SÍ,GUAYAS,COSTA,EDUCACIÓN Y SALUD
DNI-1746294,6 - 15 DIAS,3300.0,2309.88,0.0,56.58,PRECISO,15,DIGITAL,NO,SANTO DOMINGO DE LOS TSACHILAS,COSTA,SERVICIOS
DNI-2301770,16 - 30 DIAS,3739.77,0.0,76.36,18.02,PRECISO,25,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-3346964,16 - 30 DIAS,9669.0,0.0,105.65,99.81,PRECISO,16,DIGITAL,NO,PICHINCHA,SIERRA,CONSTRUCCIÓN
DNI-6475911,16 - 30 DIAS,5900.0,0.0,89.28,212.22,PRECISO,20,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-7087470,6 - 15 DIAS,11255.0,8835.67,0.0,209.5,PRECISO,12,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-6468896,31 - 60 DIAS,5556.0,4412.87,0.0,112.03,PRECISO,34,RED COMERCIAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-2706298,31 - 60 DIAS,3600.0,2598.84,0.0,60.54,PRECISO,34,RED COMERCIAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-4523349,31 - 60 DIAS,3619.0,2689.97,0.0,72.81,PRECISO,59,RED COMERCIAL,NO,PICHINCHA,SIERRA,CONSTRUCCIÓN
DNI-7969725,16 - 30 DIAS,2092.0,1661.52,0.0,38.81,PRECISO,30,RED COMERCIAL,NO,PICHINCHA,SIERRA,AGROPECUARIO
DNI-8146806,16 - 30 DIAS,6478.0,5346.92,0.0,122.92,PRECISO,20,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-8510943,31 - 60 DIAS,9066.0,0.0,127.64,203.19,PRECISO,48,DIGITAL,SÍ,PICHINCHA,SIERRA,COMERCIO
DNI-6003643,16 - 30 DIAS,4500.0,2160.36,0.0,50.05,PRECISO,21,RED COMERCIAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-5638448,16 - 30 DIAS,2000.0,0.0,58.65,25.1,PRECISO,16,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-9201303,31 - 60 DIAS,9266.0,0.0,75.24,307.19,PRECISO,48,DIGITAL,NO,ORELLANA,AMAZONIA,SIN ACTIVIDAD ECONÓMICA
DNI-8003268,31 - 60 DIAS,2900.0,2538.13,0.0,89.95,PRECISO,39,DIGITAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-5157239,6 - 15 DIAS,13954.0,0.0,174.28,391.5,PRECISO,15,DIGITAL,SÍ,PASTAZA,AMAZONIA,SERVICIOS
DNI-243101,16 - 30 DIAS,9616.0,0.0,205.05,179.32,PRECISO,20,RED COMERCIAL,NO,PICHINCHA,SIERRA,SERVICIOS
DNI-247915,16 - 30 DIAS,10975.68,0.0,115.91,198.7,AUTOS,27,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-3482911,31 - 60 DIAS,26000.0,6707.64,0.0,132.16,PRODUCTIVO,40,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-9837596,16 - 30 DIAS,3701.0,0.0,56.96,85.07,PRECISO,24,RED COMERCIAL,SÍ,TUNGURAHUA,SIERRA,SERVICIOS
DNI-462962,16 - 30 DIAS,3617.0,3132.76,0.0,41.56,PRECISO,17,DIGITAL,SÍ,PICHINCHA,SIERRA,INDUSTRIA / MANUFACTURA
DNI-6257608,16 - 30 DIAS,9144.0,0.0,116.25,205.05,PRECISO,30,DIGITAL,SÍ,PICHINCHA,SIERRA,SIN ACTIVIDAD ECONÓMICA
DNI-6792416,16 - 30 DIAS,3813.0,0.0,54.68,21.91,PRECISO,16,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,SERVICIOS
DNI-8440649,6 - 15 DIAS,30616.0,0.0,457.69,612.2,PRECISO,14,DIGITAL,NO,PICHINCHA,SIERRA,COMERCIO
DNI-3459007,16 - 30 DIAS,15872.0,9379.33,0.0,162.64,PRECISO,22,DIGITAL,SÍ,SANTO DOMINGO DE LOS TSACHILAS,COSTA,INDUSTRIA / MANUFACTURA
DNI-4155276,31 - 60 DIAS,10000.0,5861.9,0.0,136.81,PRECISO,54,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-2678184,16 - 30 DIAS,4000.0,0.0,67.26,117.11,PRECISO,16,DIGITAL,SÍ,PICHINCHA,SIERRA,SERVICIOS
DNI-8736445,6 - 15 DIAS,11464.32,0.0,128.68,324.25,AUTOS,14,RED COMERCIAL,NO,PICHINCHA,SIERRA,COMERCIO
